Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_diam_mm_SEG,corolla_area_mm2,corolla_area_mm2_SEG,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,LMA_SEG,skel_dryweight_mg,skel_dryweight_mg_SEG,d13C,d13C_SEG,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,56,1,1,2,HR_085,HR_107,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-19,2021-11-10,2021-11-19,2022-03-31,2022-05-05,35,132,141,132,23.548,23.548,388.177,388.177,NA,NA,NA,NA,56.903,3.51,16.21168091168091,0.061683918246841114,76.26,76.26,-30,-30,3.13,18,0,18,1,14,1.6005555555555555,1.0349991053851921,0.7777777777777778,14,14,1,1,1,1,1
2022,57,2,1,2,HR_133,HR_072,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,15.99,15.99,NA,NA,NA,NA,NA,NA,40.948,3.93,10.419338422391856,0.09597538341310932,115.22,115.22,-29.54,-29.54,2.98,19,0,19,10,20,2.379423076923077,0.9028679649484621,1.0526315789473684,20,20,1,1,1,1,1
2022,58,2,1,2,HR_133,HR_161,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,19.962,19.962,257.983,257.983,NA,NA,NA,NA,32.002,1.85,17.298378378378377,0.05780888694456597,66.77,66.77,-30.73,-30.73,2.26,21,2,23,6,63,1.4540666666666666,0.46772756552886163,3,69,69,1,1,1,1,1
2022,59,1,1,2,HR_085,HR_035,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,21.062,21.062,278.717,278.717,NA,NA,NA,NA,57.312,2.9,19.762758620689656,0.050600223338916804,29.95,29.95,-29.54,-29.54,3.08,6,0,6,4,4,4.485,NA,0.6666666666666666,4,4,1,1,1,1,1
2022,60,3,1,2,HR_090,HR_126,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,97,134,125,17.893,17.893,180.732,180.732,NA,NA,NA,NA,53.651,4.64,11.562715517241381,0.08648487446645914,58.09,58.09,-31.84,-31.84,3.09,21,0,21,0,36,2.084794254658385,0.593921647145287,1.7142857142857142,36,36,1,1,1,1,1
2022,61,5,1,2,HR_053,HR_169,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-26,33,108,134,125,22.75,22.75,319.662,319.662,NA,NA,NA,NA,26.76,2.08,12.865384615384615,0.07772795216741406,168.19,168.19,-31.21,-31.21,3.78,44,5,49,0,70,3.033298412698413,0.2700994005880702,1.5909090909090908,77.95454545454545,78,1,1,1,1,1
2022,62,7,1,2,HR_125,HR_034,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,23.621,23.621,350.741,350.741,NA,NA,NA,NA,49.058,2.75,17.83927272727273,0.05605609686493538,72.14,72.14,-31.53,-31.53,1.07,22,6,28,1,36,2.2030603448275863,0.4747347628157886,1.6363636363636365,45.81818181818182,46,1,1,1,1,1
2022,63,3,1,2,HR_164,HR_201,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,21.336,21.336,293.717,293.717,NA,NA,NA,NA,38.599,2.2,17.544999999999998,0.056996295240809354,84.65,84.65,-30.5,-30.5,1.11,13,3,16,6,21,3.101269841269841,0.5238377878377448,1.6153846153846154,25.846153846153847,26,1,1,1,1,1
2022,64,4,1,2,HR_034,HR_080,G1,R,1,TRUE,TRUE,TRUE,1,"1,5,6",2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-26,26,115,141,132,19.642,19.642,236.462,236.462,NA,NA,NA,NA,38.621,3.02,12.788410596026491,0.07819580021231971,45.67,45.67,-30.93,-30.93,3.14,11,0,11,0,11,1.0888333333333333,0.49538276446938817,1,11,11,1,1,1,1,1
2022,65,2,1,2,HR_155,HR_121,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,NA,23.631,NA,321.787,NA,NA,NA,NA,36.488,1.47,24.821768707482992,0.04028721771541329,34.69,34.69,-30.75,-30.75,1.36,8,0,8,0,7,2.268333333333333,1.3977144041454088,0.875,7,7,1,1,1,1,1
2022,66,6,1,2,HR_168,HR_101,G1,R,3,TRUE,TRUE,TRUE,3,"6,3,4",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,122,148,139,19.413,19.413,232.687,232.687,NA,NA,NA,NA,NA,NA,NA,NA,19.72,19.72,-31.39,-31.39,2.58,7,2,9,7,13,1.58,NA,1.8571428571428572,16.714285714285715,17,1,1,1,1,1
2022,67,5,1,2,HR_053,HR_038,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,18.126,18.126,201.13,201.13,NA,NA,NA,NA,23.502,1.43,16.434965034965035,0.060845885456556885,45.67,45.67,-31.41,-31.41,1.65,12,5,17,0,8,1.635,0.7848885271170677,0.6666666666666666,11.333333333333332,11,1,1,1,1,1
2022,68,7,1,2,HR_005,HR_180,G1,R,6,TRUE,TRUE,TRUE,6,"2,6,7",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,122,148,139,20.628,20.628,256.546,256.546,NA,NA,NA,NA,NA,NA,NA,NA,8.93,8.93,-31.76,-31.76,1.66,5,0,5,0,8,2.1875,0.22980970388562807,1.6,8,8,1,1,1,1,1
2022,69,1,1,2,HR_139,HR_129,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-14,7,122,148,139,NA,16.456,NA,154.745,NA,NA,NA,NA,57.614,3.75,15.363733333333332,0.06508834658242789,14.65,14.65,-29.55,-29.55,1.44,5,0,5,2,4,2.7075,NA,0.8,4,4,1,1,1,1,1
2022,70,7,1,2,HR_157,HR_088,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-07,0,122,148,139,NA,23.41,NA,298.034,NA,NA,NA,NA,24.708,1.61,15.346583850931674,0.06516108143111544,5.33,5.33,NA,NA,NA,1,1,2,1,2,1.395,NA,2,4,4,1,1,1,1,1
2022,71,5,1,2,HR_006,HR_142,G1,R,4,TRUE,TRUE,TRUE,4,"1,3,4",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,NA,20.698,NA,247.526,NA,NA,NA,NA,38.677,2.83,13.666784452296818,0.07317010109367325,12.66,12.66,-30.9,-30.9,2.6,3,0,3,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,72,2,1,2,HR_200,HR_153,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,139,148,139,22.254,22.254,313.694,313.694,NA,NA,NA,NA,60.61,2.91,20.828178694158073,0.0480118792278502,10.59,10.59,-31.56,-31.56,3.09,2,0,2,5,2,2.32,NA,1,2,2,1,1,1,1,1
2022,73,7,1,2,HR_125,HR_086,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,23.265,23.265,327.875,327.875,NA,NA,NA,NA,51.18,3.12,16.403846153846153,0.06096131301289567,32.19,32.19,-31.06,-31.06,2.68,2,2,4,3,2,0.985,NA,1,4,4,1,1,1,1,1
2022,74,1,1,2,HR_171,HR_073,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-17,2021-11-10,2021-11-19,2022-04-07,2022-04-14,7,111,148,139,20.842,20.842,254.172,254.172,NA,NA,NA,NA,44.896,3.1,14.48258064516129,0.06904846756949394,16.03,16.03,-30.62,-30.62,4.32,3,0,3,1,0,NA,NA,0,0,0,1,1,1,1,0
2022,75,7,1,2,HR_057,HR_006,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,23.792,23.792,315.319,315.319,NA,NA,NA,NA,21.733,1.24,17.526612903225807,0.05705608981732849,38.46,38.46,-29.81,-29.81,1.35,7,1,8,2,7,1.8816666666666668,0.20034692133618853,1,8,8,1,1,1,1,1
2022,76,1,1,2,HR_139,HR_062,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-14,14,115,141,132,17.837,17.837,210.027,210.027,NA,NA,NA,NA,50.698,3.27,15.503975535168196,0.06449958578247662,21.53,21.53,-29.12,-29.12,1.37,3,2,5,4,0,NA,NA,0,0,0,1,1,1,1,0
2022,77,3,1,2,HR_196,HR_054,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,139,148,139,24.779,24.779,NA,NA,42.918,3.46,12.404046242774566,0.08061885455985834,42.918,3.46,12.404046242774566,0.08061885455985834,57.52,57.52,-30.25,-30.25,2.65,12,0,12,1,6,3.114,2.409819910283754,0.5,6,6,1,1,1,1,1
2022,78,4,1,2,HR_180,HR_023,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,139,148,139,21.897,21.897,312.198,312.198,NA,NA,NA,NA,80.819,4.03,20.054342431761786,0.04986451205780819,9.29,9.29,-30.77,-30.77,1.12,3,0,3,1,7,1.8791666666666667,0.2628080203410001,2.3333333333333335,7,7,1,1,1,1,1
2022,79,4,1,2,HR_195,HR_104,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,22.486,22.486,314.025,314.025,NA,NA,NA,NA,24.545,1.34,18.317164179104477,0.05459360358525158,13.83,13.83,-31.47,-31.47,3.5,7,0,7,1,7,2.3895,0.6851864709697643,1,7,7,1,1,1,1,1
2022,80,1,1,2,HR_027,HR_145,G1,R,3,TRUE,TRUE,TRUE,3,"5,6,3",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-07,0,122,148,139,16.108,16.108,145.273,145.273,NA,NA,NA,NA,44.932,1.81,24.824309392265192,0.04028309445384136,4.81,4.81,-31.47,-31.47,1.33,1,0,1,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,81,3,1,2,HR_008,HR_012,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-17,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,111,148,139,25.4,25.4,377.208,377.208,NA,NA,NA,NA,67.735,4.42,15.324660633484163,0.06525429984498413,46.68,46.68,-29.92,-29.92,1.15,7,0,7,0,6,3.2899999999999996,NA,0.8571428571428571,6,6,1,1,1,1,1
2022,82,5,1,2,HR_070,HR_165,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,27.051,27.051,437.844,437.844,NA,NA,NA,NA,27.108,1.45,18.695172413793106,0.05348974472480448,95.49,95.49,-30.68,-30.68,2.5,12,0,12,0,11,3.9963636363636366,NA,0.9166666666666666,11,11,1,1,1,1,1
2022,83,6,1,2,HR_168,HR_064,G1,R,8,TRUE,TRUE,TRUE,8,"6,7,8",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,21.607,21.607,316.957,316.957,NA,NA,NA,NA,36.231,1.63,22.227607361963194,0.0449890977339847,28.21,28.21,-30.03,-30.03,1.94,7,0,7,0,21,2.085238095238095,NA,3,21,21,1,1,1,1,1
2022,84,5,1,2,HR_066,HR_137,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-05-05,28,139,148,139,20.478,20.478,287.073,287.073,NA,NA,NA,NA,40.512,2.36,17.166101694915255,0.058254344391785146,126.81,126.81,-29.2,-29.2,4.12,33,6,39,0,72,1.8709190476190476,0.5380505374606347,2.1818181818181817,85.09090909090908,85,1,1,1,1,1
2022,85,1,1,2,HR_027,HR_043,G1,R,4,TRUE,TRUE,TRUE,4,"1,5,4",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,122,148,139,21.223,21.223,285.114,285.114,NA,NA,NA,NA,29.698,1.76,16.873863636363637,0.05926325005050845,19.78,19.78,-30.27,-30.27,2.15,3,0,3,0,7,2.3314285714285714,NA,2.3333333333333335,7,7,1,1,1,1,1
2022,86,3,1,2,HR_189,HR_051,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,122,148,139,19.759,19.759,265.044,265.044,NA,NA,NA,NA,27.869,1.39,20.049640287769787,0.04987620653773009,28.92,28.92,-30.27,-30.27,2.73,5,0,5,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,87,6,1,2,HR_069,HR_133,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,139,148,139,26.03,26.03,430.212,430.212,NA,NA,NA,NA,22.122,1.21,18.282644628099174,0.054696682035982276,15.6,15.6,-31.54,-31.54,4.35,6,0,6,0,11,1.6008333333333333,0.8497066487258346,1.8333333333333333,11,11,1,1,1,1,1
2022,88,5,1,2,HR_066,HR_078,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,122,148,139,19.895,19.895,237.32,237.32,NA,NA,NA,NA,19.457,1.46,13.326712328767124,0.07503726165390347,13.07,13.07,-32.14,-32.14,2.76,5,0,5,0,3,0.8433333333333333,NA,0.6,3,3,1,1,1,1,1
2022,89,6,1,2,HR_175,HR_164,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,23.341,23.341,349.269,349.269,NA,NA,NA,NA,51.045,4,12.76125,0.07836222940542659,NA,NA,-31.04,-31.04,1.17,3,0,3,0,2,1.76,NA,0.6666666666666666,2,2,1,1,1,1,1
2022,90,1,1,2,HR_148,HR_109,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-20,13,122,148,139,18.108,18.108,233.193,233.193,NA,NA,NA,NA,24.032,1.23,19.538211382113822,0.051181757656458056,25.38,25.38,-30.17,-30.17,2.94,9,0,9,0,9,2.4274999999999998,1.8158692821896625,1,9,9,1,1,1,1,1
2022,91,2,1,2,HR_002,HR_071,G1,R,7,TRUE,TRUE,TRUE,7,"5,2,7",2021-12-06,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,122,148,139,24.671,24.671,380.678,380.678,NA,NA,NA,NA,23,1.29,17.829457364341085,0.05608695652173913,37.4,37.4,-30.91,-30.91,2.6,9,2,11,0,4,1.9525000000000001,0.4419417382415924,0.4444444444444444,4.888888888888888,5,1,1,1,1,1
2022,92,2,1,2,HR_002,HR_059,G1,R,5,TRUE,TRUE,TRUE,5,"1,5,8",2021-11-19,2021-11-10,2021-11-19,2022-04-07,2022-04-26,19,139,148,139,22.444,22.444,323.294,323.294,NA,NA,NA,NA,57.24,2.92,19.602739726027398,0.051013277428371764,25.11,25.11,-30.61,-30.61,2.17,6,0,6,0,3,1.7733333333333334,NA,0.5,3,3,1,1,1,1,1
2022,93,7,1,3,HR_074,HR_070,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,23.025,23.025,296.596,296.596,NA,NA,NA,NA,38.01,2.52,15.083333333333332,0.06629834254143648,NA,NA,NA,NA,NA,0,0,0,4,0,NA,NA,NA,0,0,1,1,0,0,0
2022,94,2,1,3,HR_155,HR_009,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,97,134,125,21.396,21.396,303.077,303.077,NA,NA,NA,NA,56.073,3.64,15.40467032967033,0.06491537816774562,67.73,67.73,-31.07,-31.07,1.74,11,1,12,21,22,2.7034166666666666,0.2257764842345927,2,24,24,1,1,1,1,1
2022,95,5,1,3,HR_115,HR_131,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,25.638,25.638,379.495,379.495,NA,NA,NA,NA,45.966,3.52,13.058522727272727,0.07657834051255276,90.32,90.32,-30.87,-30.87,2.65,16,4,20,20,13,2.3843055555555557,0.8530457640814375,0.8125,16.25,16,1,1,1,1,1
2022,96,5,1,3,HR_066,HR_087,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,21.769,21.769,296.394,296.394,NA,NA,NA,NA,38.537,3.12,12.351602564102564,0.08096115421542933,NA,NA,NA,NA,NA,0,0,0,5,0,NA,NA,NA,0,0,1,1,0,0,0
2022,97,4,1,3,HR_147,HR_118,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-12-06,2021-11-10,2021-11-19,2022-03-16,2022-04-27,42,100,126,117,24.19,24.19,351.562,351.562,NA,NA,NA,NA,110.058,12.37,8.897170573969282,0.1123952824874157,212.73,212.73,-29.51,-29.51,2.52,25,12,37,20,21,2.799949494949495,1.3041274832242304,0.84,31.08,31,1,1,1,1,1
2022,98,4,1,3,HR_088,HR_182,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,21.551,21.551,275.544,275.544,NA,NA,NA,NA,NA,NA,NA,NA,60.77,60.77,-29.61,-29.61,3.39,9,5,14,0,1,6.83,NA,0.1111111111111111,1.5555555555555554,2,1,1,1,1,1
2022,99,4,1,3,HR_034,HR_017,G1,R,8,TRUE,TRUE,TRUE,8,"7,4,8",2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-05-11,48,108,134,125,25.018,25.018,332.183,332.183,NA,NA,NA,NA,101.36,5.77,17.56672443674177,0.0569258089976322,78.95,78.95,-30.6,-30.6,3.35,13,4,17,0,4,2.5033333333333334,1.7441967269268173,0.3076923076923077,5.230769230769231,5,1,1,1,1,1
2022,100,3,1,3,HR_064,HR_028,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-11-19,2021-11-10,2021-11-19,2022-03-31,2022-05-05,35,132,141,132,24.085,24.085,367.682,367.682,NA,NA,NA,NA,26.688,1.46,18.279452054794522,0.0547062350119904,NA,NA,NA,NA,NA,30,1,31,20,18,2.3754999999999997,1.1547370552063645,0.6,18.599999999999998,19,1,1,1,1,1
2022,101,4,1,3,HR_135,HR_004,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-07,14,108,134,125,19.27,19.27,239.972,239.972,NA,NA,NA,NA,41.323,2.58,16.016666666666666,0.06243496357960458,13.51,13.51,-31.33,-31.33,2.47,0,2,2,20,0,NA,NA,NA,NA,NA,1,1,1,0,0
2022,102,3,1,3,HR_090,HR_103,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,21.538,21.538,274.722,274.722,NA,NA,NA,NA,37.969,2.25,16.87511111111111,0.059258869077405255,79.01,79.01,-30.22,-30.22,4.15,15,6,21,23,19,3.1384999999999996,0.3627457787486991,1.2666666666666666,26.599999999999998,27,1,1,1,1,1
2022,103,4,1,3,HR_147,HR_021,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,18.326,18.326,238.952,238.952,NA,NA,NA,NA,54.496,3.24,16.81975308641975,0.059453904873752204,96.04,96.04,-29.81,-29.81,4.52,12,10,22,23,13,3.7998611111111114,0.8752226237956281,1.0833333333333333,23.833333333333332,24,1,1,1,1,1
2022,104,5,1,3,HR_149,HR_174,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,125,134,125,NA,NA,NA,NA,NA,NA,NA,NA,16.636,0.7,23.765714285714285,0.042077422457321476,11,11,-31.52,-31.52,2.11,4,1,5,9,4,1.4133333333333336,0.07542472332656508,1,5,5,1,1,1,1,1
2022,105,3,1,3,HR_156,HR_193,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,NA,NA,NA,NA,NA,NA,NA,NA,31.784,2.12,14.992452830188679,0.06670022652907123,104.28,104.28,-30.62,-30.62,4.2,23,2,25,20,23,3.5437499999999997,1.560104944386755,1,25,25,1,1,1,1,1
2022,106,4,1,3,HR_135,HR_152,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,20.544,20.544,276.711,276.711,NA,NA,NA,NA,46.065,2.47,18.6497975708502,0.05361988494518616,26.72,26.72,-29.91,-29.91,3.06,8,1,9,21,7,2.331,0.41153614665057053,0.875,7.875,8,1,1,1,1,1
2022,107,4,1,3,HR_147,HR_150,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,125,134,125,21.166,21.166,245.619,245.619,NA,NA,NA,NA,37.001,1.85,20.000540540540538,0.04999864868517068,46.99,46.99,-29.91,-29.91,2.95,13,2,15,30,7,5.932666666666666,0.45462218746265953,0.5384615384615384,8.076923076923077,8,1,1,1,1,1
2022,108,5,1,3,HR_062,HR_116,G1,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-11-10,2021-11-19,2022-03-31,2022-05-11,41,NA,141,132,25.141,25.141,380.93,380.93,NA,NA,NA,NA,46.292,3.36,13.777380952380954,0.0725827356778709,NA,NA,-29.84,-29.84,3.08,25,14,39,20,12,3.995,1.5509620670194786,0.48,18.72,19,0,1,1,1,1
2022,109,3,1,3,HR_064,HR_190,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-14,21,108,134,125,24.215,24.215,345.918,345.918,NA,NA,NA,NA,24.53,1.66,14.777108433734941,0.06767223807582551,60.74,60.74,-30.93,-30.93,3.02,16,0,16,20,18,3.7346666666666666,0.17159124556793579,1.125,18,18,1,1,1,1,1
2022,110,3,1,3,HR_064,HR_019,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,108,134,125,14.971,14.971,125.469,125.469,NA,NA,NA,NA,38.46,2.33,16.506437768240342,0.06058242329693188,175.76,175.76,-30.96,-30.96,4.29,31,9,40,20,44,2.4272586872586874,0.22441767341132907,1.4193548387096775,56.7741935483871,57,1,1,1,1,1
2022,111,4,1,3,HR_180,HR_179,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,NA,26.309,NA,413.82,NA,NA,NA,NA,18.23,1.14,15.99122807017544,0.06253428414701041,79.25,79.25,-30.36,-30.36,2.87,21,2,23,40,20,3.3358333333333334,0.352374879291296,0.9523809523809523,21.904761904761905,22,1,1,1,1,1
2022,112,3,1,3,HR_189,HR_168,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-04-20,27,97,134,125,19.18,19.18,231.784,231.784,NA,NA,NA,NA,38.623,2.2,17.55590909090909,0.05696087823317712,43.86,43.86,-30.94,-30.94,3.29,12,2,14,30,10,3.4644444444444447,1.749047624449544,0.8333333333333334,11.666666666666668,12,1,1,1,1,1
2022,113,6,1,3,HR_069,HR_156,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,108,134,125,NA,17.896,NA,180.698,NA,NA,NA,NA,31.212,2.3,13.570434782608697,0.07368960656157887,123.06,123.06,-31.62,-31.62,1.74,41,2,43,20,23,2.427791666666667,0.7820685223246817,0.5609756097560976,24.121951219512198,24,1,1,1,1,1
2022,114,4,1,3,HR_088,HR_067,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-17,2021-11-10,2021-11-19,2022-03-31,2022-05-11,41,104,141,132,15.729,15.729,150.717,150.717,NA,NA,NA,NA,17.987,1.2,14.989166666666666,0.06671484961360984,62.15,62.15,-30.94,-30.94,2.24,11,0,11,20,1,5.54,NA,0.09090909090909091,1,1,1,1,1,1,1
2022,115,7,1,3,HR_074,HR_066,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-27,27,115,141,132,18.32,18.32,196.701,196.701,NA,NA,NA,NA,33.255,1.83,18.172131147540984,0.05502931889941362,47.92,47.92,-30.47,-30.47,2.33,4,4,8,0,6,2.54875,0.8891867773420837,1.5,12,12,1,1,1,1,1
2022,116,2,1,3,HR_200,HR_159,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-17,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,97,134,125,19.34,19.34,255.231,255.231,NA,NA,NA,NA,50.609,2.69,18.81375464684015,0.053152601315971465,60.64,60.64,-31.67,-31.67,3.18,18,10,28,20,11,2.09175,0.7150330411946011,0.6111111111111112,17.111111111111114,17,1,1,1,1,1
2022,117,7,1,3,HR_100,HR_135,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-05-11,41,115,141,132,19.94,19.94,273.478,273.478,NA,NA,NA,NA,23.82,0.99,24.060606060606062,0.041561712846347604,293.28,293.28,-30.1,-30.1,3.32,22,0,22,21,5,5.55,NA,0.22727272727272727,5,5,1,1,1,1,1
2022,118,6,1,3,HR_121,HR_141,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-12-06,2021-11-10,2021-11-19,2022-03-31,2022-04-20,20,115,141,132,NA,21.96,NA,329.223,NA,NA,NA,NA,15.078,0.54,27.92222222222222,0.035813768404297654,179.7,179.7,-30.54,-30.54,1.57,28,3,31,22,110,1.9929037037037036,0.16060706030224836,3.9285714285714284,121.78571428571428,122,1,1,1,1,1
2022,119,4,1,3,HR_195,HR_181,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-19,2021-11-10,2021-11-19,2022-03-24,2022-04-27,34,125,134,125,22.12,22.12,340.728,340.728,NA,NA,NA,NA,41.393,3.08,13.439285714285715,0.07440871644964124,48.16,48.16,-30.76,-30.76,2.98,9,0,9,21,8,3.7,NA,0.8888888888888888,8,8,1,1,1,1,1
